fund_id,date_id,date,nav_value,daily_return
32,1450,2025-12-21,254.1,0.0032
32,1451,2025-12-22,253.02,-0.0013
32,1452,2025-12-23,255.48,0.0081
32,1453,2025-12-24,254.33,0.0032
32,1454,2025-12-25,252.79,-0.0031
32,1455,2025-12-26,252.73,-0.0037
32,1456,2025-12-27,254.45,0.0028
32,1457,2025-12-28,253.2,-0.0024
32,1458,2025-12-29,253.25,-0.0025
32,1459,2025-12-30,255.12,0.0046
32,1460,2025-12-31,255.05,0.004
33,0,2022-01-01,166.7,0.0
33,1,2022-01-02,164.97,-0.0062
33,2,2022-01-03,166.69,0.0038
33,3,2022-01-04,167.52,0.0085
33,4,2022-01-05,165.25,-0.0054
33,5,2022-01-06,168.16,0.0118
33,6,2022-01-07,167.47,0.0074
33,7,2022-01-08,165.39,-0.0055
33,8,2022-01-09,164.82,-0.0092
33,9,2022-01-10,166.31,-0.0005
33,10,2022-01-11,166.08,-0.0022
33,11,2022-01-12,166.32,-0.0011
33,12,2022-01-13,167.84,0.0077
33,13,2022-01-14,167.1,0.003
33,14,2022-01-15,165.5,-0.0069
33,15,2022-01-16,165.91,-0.0047
33,16,2022-01-17,166.74,-0.0
33,17,2022-01-18,165.98,-0.0049
33,18,2022-01-19,166.41,-0.0026
33,19,2022-01-20,167.01,0.0006
33,20,2022-01-21,168.34,0.0083
33,21,2022-01-22,165.59,-0.0084
33,22,2022-01-23,169.34,0.0137
33,23,2022-01-24,168.63,0.0092
33,24,2022-01-25,168.65,0.009
33,25,2022-01-26,167.4,0.0012
33,26,2022-01-27,167.6,0.0021
33,27,2022-01-28,166.93,-0.0022
33,28,2022-01-29,165.98,-0.0082
33,29,2022-01-30,166.24,-0.0069
33,30,2022-01-31,166.36,-0.0065
33,31,2022-02-01,168.97,0.0088
33,32,2022-02-02,166.21,-0.008
33,33,2022-02-03,166.91,-0.0042
33,34,2022-02-04,166.71,-0.0056
33,35,2022-02-05,168.73,0.0061
33,36,2022-02-06,168.27,0.0031
33,37,2022-02-07,166.41,-0.0083
33,38,2022-02-08,166.75,-0.0066
33,39,2022-02-09,169.03,0.0067
33,40,2022-02-10,166.98,-0.0058
33,41,2022-02-11,167.8,-0.0012
33,42,2022-02-12,168.98,0.0055
33,43,2022-02-13,166.14,-0.0117
33,44,2022-02-14,166.55,-0.0095
33,45,2022-02-15,168.23,0.0001
33,46,2022-02-16,167.71,-0.0032
33,47,2022-02-17,168.19,-0.0007
33,48,2022-02-18,168.36,-0.0
33,49,2022-02-19,167.86,-0.0033
33,50,2022-02-20,168.08,-0.0022
33,51,2022-02-21,169.38,0.0051
33,52,2022-02-22,168.42,-0.0008
33,53,2022-02-23,167.1,-0.0089
33,54,2022-02-24,168.62,-0.0002
33,55,2022-02-25,168.33,-0.0022
33,56,2022-02-26,167.28,-0.0088
33,57,2022-02-27,168.21,-0.0036
33,58,2022-02-28,168.16,-0.0042
33,59,2022-03-01,169.25,0.002
33,60,2022-03-02,168.61,-0.0021
33,61,2022-03-03,169.15,0.0008
33,62,2022-03-04,170.88,0.0107
33,63,2022-03-05,171.15,0.012
33,64,2022-03-06,170.61,0.0086
33,65,2022-03-07,168.82,-0.0024
33,66,2022-03-08,168.91,-0.0021
33,67,2022-03-09,168.71,-0.0036
33,68,2022-03-10,169.92,0.0032
33,69,2022-03-11,168.9,-0.0031
33,70,2022-03-12,170.97,0.0088
33,71,2022-03-13,170.81,0.0076
33,72,2022-03-14,168.77,-0.0047
33,73,2022-03-15,170.44,0.0048
33,74,2022-03-16,171.37,0.01
33,75,2022-03-17,168.02,-0.01
33,76,2022-03-18,171.87,0.0124
33,77,2022-03-19,170.61,0.0046
33,78,2022-03-20,170.71,0.0049
33,79,2022-03-21,169.6,-0.0019
33,80,2022-03-22,169.57,-0.0024
33,81,2022-03-23,169.06,-0.0057
33,82,2022-03-24,171.56,0.0087
33,83,2022-03-25,170.17,0.0002
33,84,2022-03-26,171.28,0.0065
33,85,2022-03-27,169.57,-0.0039
33,86,2022-03-28,170.19,-0.0006
33,87,2022-03-29,169.9,-0.0025
33,88,2022-03-30,170.49,0.0006
33,89,2022-03-31,170.57,0.0008
33,90,2022-04-01,171.24,0.0044
33,91,2022-04-02,170.97,0.0025
33,92,2022-04-03,171.76,0.0068
33,93,2022-04-04,169.82,-0.0048
33,94,2022-04-05,168.64,-0.012
33,95,2022-04-06,170.14,-0.0035
33,96,2022-04-07,170.2,-0.0035
33,97,2022-04-08,168.15,-0.0158
33,98,2022-04-09,169.62,-0.0075
33,99,2022-04-10,172.42,0.0086
33,100,2022-04-11,171.49,0.0028
33,101,2022-04-12,172.55,0.0087
33,102,2022-04-13,171.22,0.0007
33,103,2022-04-14,170.98,-0.001
33,104,2022-04-15,171.27,0.0004
33,105,2022-04-16,170.64,-0.0036
33,106,2022-04-17,170.4,-0.0053
33,107,2022-04-18,171.14,-0.0013
33,108,2022-04-19,171.35,-0.0004
33,109,2022-04-20,170.24,-0.0072
33,110,2022-04-21,171.19,-0.0019
33,111,2022-04-22,171.32,-0.0014
33,112,2022-04-23,172.39,0.0045
33,113,2022-04-24,171.25,-0.0025
33,114,2022-04-25,171.59,-0.0008
33,115,2022-04-26,171.02,-0.0044
33,116,2022-04-27,172.17,0.002
33,117,2022-04-28,170.69,-0.0069
33,118,2022-04-29,172.03,0.0006
33,119,2022-04-30,171.66,-0.0019
33,120,2022-05-01,171.59,-0.0025
33,121,2022-05-02,170.7,-0.008
33,122,2022-05-03,169.89,-0.013
33,123,2022-05-04,174.57,0.0138
33,124,2022-05-05,172.92,0.004
33,125,2022-05-06,172.48,0.0011
33,126,2022-05-07,171.81,-0.0031
33,127,2022-05-08,172.15,-0.0014
33,128,2022-05-09,170.73,-0.01
33,129,2022-05-10,172.07,-0.0025
33,130,2022-05-11,173.0,0.0026
33,131,2022-05-12,173.4,0.0046
33,132,2022-05-13,172.78,0.0007
33,133,2022-05-14,172.81,0.0006
33,134,2022-05-15,173.64,0.0051
33,135,2022-05-16,173.57,0.0044
33,136,2022-05-17,172.21,-0.0038
33,137,2022-05-18,173.04,0.0008
33,138,2022-05-19,171.42,-0.0089
33,139,2022-05-20,172.09,-0.0053
33,140,2022-05-21,175.12,0.0118
33,141,2022-05-22,172.67,-0.0026
33,142,2022-05-23,172.89,-0.0016
33,143,2022-05-24,171.23,-0.0115
33,144,2022-05-25,175.26,0.0115
33,145,2022-05-26,175.22,0.0109
33,146,2022-05-27,172.97,-0.0024
33,147,2022-05-28,173.77,0.002
33,148,2022-05-29,175.23,0.0101
33,149,2022-05-30,173.3,-0.0014
33,150,2022-05-31,172.94,-0.0037
33,151,2022-06-01,172.27,-0.0079
33,152,2022-06-02,173.96,0.0015
33,153,2022-06-03,172.56,-0.0068
33,154,2022-06-04,173.73,-0.0004
33,155,2022-06-05,173.47,-0.0022
33,156,2022-06-06,175.08,0.0068
33,157,2022-06-07,172.67,-0.0073
33,158,2022-06-08,174.18,0.001
33,159,2022-06-09,173.72,-0.0019
33,160,2022-06-10,174.23,0.0007
33,161,2022-06-11,173.81,-0.002
33,162,2022-06-12,173.42,-0.0046
33,163,2022-06-13,174.27,0.0
33,164,2022-06-14,173.33,-0.0057
33,165,2022-06-15,174.94,0.0033
33,166,2022-06-16,174.99,0.0033
33,167,2022-06-17,174.44,-0.0002
33,168,2022-06-18,174.53,-0.0
33,169,2022-06-19,172.53,-0.0118
33,170,2022-06-20,173.67,-0.0055
33,171,2022-06-21,175.79,0.0063
33,172,2022-06-22,174.31,-0.0024
33,173,2022-06-23,175.66,0.005
33,174,2022-06-24,175.12,0.0016
33,175,2022-06-25,175.22,0.0019
33,176,2022-06-26,175.6,0.0037
33,177,2022-06-27,175.28,0.0016
33,178,2022-06-28,174.46,-0.0034
33,179,2022-06-29,173.87,-0.0071
33,180,2022-06-30,174.95,-0.0012
33,181,2022-07-01,175.55,0.0019
33,182,2022-07-02,174.09,-0.0067
33,183,2022-07-03,174.57,-0.0042
33,184,2022-07-04,175.31,-0.0003
33,185,2022-07-05,174.36,-0.0061
33,186,2022-07-06,174.97,-0.0028
33,187,2022-07-07,176.06,0.003
33,188,2022-07-08,175.56,-0.0001
33,189,2022-07-09,176.33,0.004
33,190,2022-07-10,175.74,0.0003
33,191,2022-07-11,175.81,0.0004
33,192,2022-07-12,176.0,0.0012
33,193,2022-07-13,177.52,0.0095
33,194,2022-07-14,174.21,-0.0096
33,195,2022-07-15,174.53,-0.008
33,196,2022-07-16,176.84,0.0048
33,197,2022-07-17,175.87,-0.001
33,198,2022-07-18,175.14,-0.0055
33,199,2022-07-19,176.52,0.002
33,200,2022-07-20,175.14,-0.0061
33,201,2022-07-21,175.85,-0.0023
33,202,2022-07-22,175.77,-0.0031
33,203,2022-07-23,175.21,-0.0066
33,204,2022-07-24,175.64,-0.0044
33,205,2022-07-25,176.18,-0.0017
33,206,2022-07-26,176.06,-0.0026
33,207,2022-07-27,177.65,0.0061
33,208,2022-07-28,176.86,0.0013
33,209,2022-07-29,178.29,0.0091
33,210,2022-07-30,176.34,-0.0022
33,211,2022-07-31,176.98,0.0011
33,212,2022-08-01,177.18,0.0019
33,213,2022-08-02,177.04,0.0008
33,214,2022-08-03,177.96,0.0057
33,215,2022-08-04,176.93,-0.0004
33,216,2022-08-05,177.35,0.0017
33,217,2022-08-06,178.45,0.0076
33,218,2022-08-07,177.47,0.0017
33,219,2022-08-08,176.96,-0.0015
33,220,2022-08-09,177.41,0.0008
33,221,2022-08-10,178.57,0.007
33,222,2022-08-11,177.84,0.0026
33,223,2022-08-12,178.51,0.0061
33,224,2022-08-13,178.12,0.0036
33,225,2022-08-14,176.42,-0.0063
33,226,2022-08-15,178.38,0.0044
33,227,2022-08-16,176.98,-0.0038
33,228,2022-08-17,175.95,-0.0098
33,229,2022-08-18,177.5,-0.0014
33,230,2022-08-19,178.31,0.0029
33,231,2022-08-20,179.91,0.0115
33,232,2022-08-21,179.48,0.0088
33,233,2022-08-22,177.01,-0.0053
33,234,2022-08-23,180.38,0.0133
33,235,2022-08-24,176.72,-0.0076
33,236,2022-08-25,176.94,-0.0067
33,237,2022-08-26,176.57,-0.009
33,238,2022-08-27,177.1,-0.0063
33,239,2022-08-28,178.47,0.001
33,240,2022-08-29,178.06,-0.0016
33,241,2022-08-30,179.79,0.0079
33,242,2022-08-31,178.4,-0.0002
33,243,2022-09-01,178.34,-0.0009
33,244,2022-09-02,180.25,0.0095
33,245,2022-09-03,178.26,-0.0019
33,246,2022-09-04,176.41,-0.0126
33,247,2022-09-05,179.83,0.0062
33,248,2022-09-06,179.07,0.0017
33,249,2022-09-07,177.93,-0.005
33,250,2022-09-08,180.46,0.0089
33,251,2022-09-09,179.87,0.0052
33,252,2022-09-10,178.56,-0.0024
33,253,2022-09-11,178.99,-0.0003
33,254,2022-09-12,180.45,0.0076
33,255,2022-09-13,179.44,0.0017
33,256,2022-09-14,179.19,-0.0
33,257,2022-09-15,179.42,0.001
33,258,2022-09-16,177.48,-0.0102
33,259,2022-09-17,178.55,-0.0045
33,260,2022-09-18,179.98,0.0032
33,261,2022-09-19,178.37,-0.0061
33,262,2022-09-20,180.53,0.0057
33,263,2022-09-21,179.37,-0.0011
33,264,2022-09-22,180.23,0.0034
33,265,2022-09-23,179.18,-0.0028
33,266,2022-09-24,181.34,0.009
33,267,2022-09-25,179.33,-0.0025
33,268,2022-09-26,179.29,-0.0031
33,269,2022-09-27,177.71,-0.0122
33,270,2022-09-28,179.41,-0.003
33,271,2022-09-29,181.07,0.0059
33,272,2022-09-30,180.99,0.0052
33,273,2022-10-01,181.24,0.0062
33,274,2022-10-02,179.91,-0.0014
33,275,2022-10-03,180.37,0.0008
33,276,2022-10-04,178.98,-0.0072
33,277,2022-10-05,180.94,0.0034
33,278,2022-10-06,179.74,-0.0036
33,279,2022-10-07,178.91,-0.0084
33,280,2022-10-08,179.4,-0.006
33,281,2022-10-09,180.35,-0.0011
33,282,2022-10-10,179.68,-0.0051
33,283,2022-10-11,183.02,0.0131
33,284,2022-10-12,179.21,-0.0083
33,285,2022-10-13,180.01,-0.0042
33,286,2022-10-14,180.53,-0.0016
33,287,2022-10-15,180.77,-0.0006
33,288,2022-10-16,180.87,-0.0003
33,289,2022-10-17,181.1,0.0007
33,290,2022-10-18,182.06,0.0057
33,291,2022-10-19,181.81,0.004
33,292,2022-10-20,180.69,-0.0025
33,293,2022-10-21,181.87,0.0037
33,294,2022-10-22,180.24,-0.0056
33,295,2022-10-23,181.48,0.001
33,296,2022-10-24,182.16,0.0044
33,297,2022-10-25,181.96,0.003
33,298,2022-10-26,181.05,-0.0023
33,299,2022-10-27,180.08,-0.0079
33,300,2022-10-28,182.95,0.0076
33,301,2022-10-29,180.31,-0.0073
33,302,2022-10-30,180.63,-0.0058
33,303,2022-10-31,181.56,-0.001
33,304,2022-11-01,182.28,0.0027
33,305,2022-11-02,183.61,0.0097
33,306,2022-11-03,181.08,-0.0045
33,307,2022-11-04,183.78,0.01
33,308,2022-11-05,181.55,-0.0025
33,309,2022-11-06,181.94,-0.0007
33,310,2022-11-07,180.99,-0.0062
33,311,2022-11-08,181.09,-0.006
33,312,2022-11-09,181.71,-0.0028
33,313,2022-11-10,182.62,0.0018
33,314,2022-11-11,184.33,0.0109
33,315,2022-11-12,182.39,-0.0
33,316,2022-11-13,183.73,0.007
33,317,2022-11-14,182.0,-0.0028
33,318,2022-11-15,182.05,-0.0028
33,319,2022-11-16,180.46,-0.0118
33,320,2022-11-17,182.43,-0.0013
33,321,2022-11-18,183.12,0.0022
33,322,2022-11-19,182.85,0.0004
33,323,2022-11-20,183.21,0.0021
33,324,2022-11-21,182.52,-0.002
33,325,2022-11-22,182.06,-0.0048
33,326,2022-11-23,184.53,0.0084
33,327,2022-11-24,181.87,-0.0065
33,328,2022-11-25,182.42,-0.0038
33,329,2022-11-26,183.47,0.0017
33,330,2022-11-27,182.78,-0.0024
33,331,2022-11-28,182.98,-0.0016
33,332,2022-11-29,182.37,-0.0052
33,333,2022-11-30,185.31,0.0105
33,334,2022-12-01,184.29,0.0047
33,335,2022-12-02,183.74,0.0013
33,336,2022-12-03,182.99,-0.003
33,337,2022-12-04,183.65,0.0002
33,338,2022-12-05,185.26,0.0087
33,339,2022-12-06,182.4,-0.0071
33,340,2022-12-07,184.44,0.0037
33,341,2022-12-08,185.02,0.0065
33,342,2022-12-09,184.55,0.0036
33,343,2022-12-10,184.71,0.0042
33,344,2022-12-11,184.08,0.0005
33,345,2022-12-12,185.01,0.0053
33,346,2022-12-13,184.9,0.0043
33,347,2022-12-14,185.5,0.0073
33,348,2022-12-15,185.1,0.0048
33,349,2022-12-16,186.03,0.0096
33,350,2022-12-17,185.78,0.0079
33,351,2022-12-18,185.42,0.0056
33,352,2022-12-19,184.07,-0.0019
33,353,2022-12-20,183.77,-0.0039
33,354,2022-12-21,185.56,0.0055
33,355,2022-12-22,183.0,-0.0087
33,356,2022-12-23,185.7,0.0057
33,357,2022-12-24,184.84,0.0007
33,358,2022-12-25,186.16,0.0076
33,359,2022-12-26,185.17,0.0019
33,360,2022-12-27,184.12,-0.0041
33,361,2022-12-28,185.62,0.0038
33,362,2022-12-29,186.92,0.0104
33,363,2022-12-30,183.52,-0.0082
33,364,2022-12-31,183.81,-0.0069
33,365,2023-01-01,183.95,-0.0065
33,366,2023-01-02,185.71,0.0027
33,367,2023-01-03,185.85,0.0032
33,368,2023-01-04,184.34,-0.0053
33,369,2023-01-05,185.09,-0.0016
33,370,2023-01-06,184.48,-0.0051
33,371,2023-01-07,185.51,0.0001
33,372,2023-01-08,185.29,-0.0013
33,373,2023-01-09,185.83,0.0013
33,374,2023-01-10,185.42,-0.0013
33,375,2023-01-11,186.1,0.0021
33,376,2023-01-12,184.69,-0.0058
33,377,2023-01-13,185.18,-0.0034
33,378,2023-01-14,185.8,-0.0004
33,379,2023-01-15,187.43,0.0081
33,380,2023-01-16,185.45,-0.0029
33,381,2023-01-17,185.49,-0.003
33,382,2023-01-18,186.2,0.0006
33,383,2023-01-19,186.46,0.0016
33,384,2023-01-20,185.34,-0.0047
33,385,2023-01-21,185.41,-0.0046
33,386,2023-01-22,185.87,-0.0024
33,387,2023-01-23,184.29,-0.0112
33,388,2023-01-24,185.64,-0.0042
33,389,2023-01-25,187.71,0.0065
33,390,2023-01-26,186.09,-0.0025
33,391,2023-01-27,186.81,0.0011
33,392,2023-01-28,186.85,0.0011
33,393,2023-01-29,187.29,0.0031
33,394,2023-01-30,187.09,0.0017
33,395,2023-01-31,186.34,-0.0026
33,396,2023-02-01,188.25,0.0073
33,397,2023-02-02,185.89,-0.0056
33,398,2023-02-03,187.84,0.0045
33,399,2023-02-04,187.78,0.0039
33,400,2023-02-05,185.28,-0.0097
33,401,2023-02-06,186.7,-0.0024
33,402,2023-02-07,186.28,-0.005
33,403,2023-02-08,187.64,0.002
33,404,2023-02-09,187.21,-0.0006
33,405,2023-02-10,186.69,-0.0037
33,406,2023-02-11,188.03,0.0031
33,407,2023-02-12,186.73,-0.0041
33,408,2023-02-13,187.13,-0.0023
33,409,2023-02-14,187.28,-0.0018
33,410,2023-02-15,188.41,0.004
33,411,2023-02-16,188.16,0.0023
33,412,2023-02-17,187.94,0.0008
33,413,2023-02-18,188.02,0.001
33,414,2023-02-19,186.85,-0.0055
33,415,2023-02-20,186.86,-0.0058
33,416,2023-02-21,186.36,-0.0088
33,417,2023-02-22,187.34,-0.0038
33,418,2023-02-23,187.57,-0.0029
33,419,2023-02-24,188.45,0.0015
33,420,2023-02-25,186.12,-0.0112
33,421,2023-02-26,188.55,0.0014
33,422,2023-02-27,188.22,-0.0007
33,423,2023-02-28,187.74,-0.0035
33,424,2023-03-01,189.62,0.0062
33,425,2023-03-02,189.82,0.0069
33,426,2023-03-03,187.44,-0.006
33,427,2023-03-04,190.43,0.0096
33,428,2023-03-05,188.03,-0.0035
33,429,2023-03-06,187.22,-0.0081
33,430,2023-03-07,190.89,0.0111
33,431,2023-03-08,188.97,0.0006
33,432,2023-03-09,188.39,-0.0028
33,433,2023-03-10,188.92,-0.0002
33,434,2023-03-11,189.7,0.0036
33,435,2023-03-12,189.83,0.004
33,436,2023-03-13,190.73,0.0084
33,437,2023-03-14,187.7,-0.0079
33,438,2023-03-15,189.01,-0.0013
33,439,2023-03-16,189.88,0.003
33,440,2023-03-17,188.76,-0.0032
33,441,2023-03-18,189.93,0.0027
33,442,2023-03-19,190.29,0.0043
33,443,2023-03-20,190.29,0.004
33,444,2023-03-21,188.49,-0.0058
33,445,2023-03-22,191.92,0.012
33,446,2023-03-23,188.5,-0.0063
33,447,2023-03-24,190.94,0.0062
33,448,2023-03-25,188.94,-0.0046
33,449,2023-03-26,189.92,0.0002
33,450,2023-03-27,189.63,-0.0016
33,451,2023-03-28,190.14,0.0008
33,452,2023-03-29,192.11,0.0109
33,453,2023-03-30,190.49,0.002
33,454,2023-03-31,191.35,0.0063
33,455,2023-04-01,191.54,0.0069
33,456,2023-04-02,189.95,-0.0017
33,457,2023-04-03,189.45,-0.0046
33,458,2023-04-04,190.67,0.0015
33,459,2023-04-05,190.01,-0.0023
33,460,2023-04-06,190.45,-0.0003
33,461,2023-04-07,189.63,-0.0049
33,462,2023-04-08,190.39,-0.0012
33,463,2023-04-09,190.68,0.0
33,464,2023-04-10,190.98,0.0013
33,465,2023-04-11,190.3,-0.0025
33,466,2023-04-12,190.58,-0.0014
33,467,2023-04-13,191.64,0.0039
33,468,2023-04-14,189.59,-0.0072
33,469,2023-04-15,189.55,-0.0077
33,470,2023-04-16,190.43,-0.0034
33,471,2023-04-17,191.27,0.0007
33,472,2023-04-18,189.29,-0.0099
33,473,2023-04-19,189.94,-0.0068
33,474,2023-04-20,191.95,0.0034
33,475,2023-04-21,191.34,-0.0001
33,476,2023-04-22,191.24,-0.0009
33,477,2023-04-23,191.23,-0.0013
33,478,2023-04-24,190.55,-0.0052
33,479,2023-04-25,190.8,-0.0041
33,480,2023-04-26,191.2,-0.0024
33,481,2023-04-27,190.95,-0.0039
33,482,2023-04-28,191.01,-0.004
33,483,2023-04-29,191.91,0.0005
33,484,2023-04-30,192.97,0.0057
33,485,2023-05-01,191.95,0.0001
33,486,2023-05-02,191.31,-0.0036
33,487,2023-05-03,191.97,-0.0004
33,488,2023-05-04,191.72,-0.0021
33,489,2023-05-05,192.93,0.004
33,490,2023-05-06,193.34,0.0058
33,491,2023-05-07,191.5,-0.0041
33,492,2023-05-08,192.88,0.0028
33,493,2023-05-09,192.24,-0.0008
33,494,2023-05-10,191.64,-0.0042
33,495,2023-05-11,192.1,-0.0021
33,496,2023-05-12,193.74,0.0061
33,497,2023-05-13,191.5,-0.0059
33,498,2023-05-14,193.1,0.0022
33,499,2023-05-15,193.04,0.0015
33,500,2023-05-16,192.32,-0.0025
33,501,2023-05-17,193.4,0.0028
33,502,2023-05-18,193.62,0.0036
33,503,2023-05-19,192.81,-0.0009
33,504,2023-05-20,194.48,0.0075
33,505,2023-05-21,192.44,-0.0034
33,506,2023-05-22,193.46,0.0016
33,507,2023-05-23,192.91,-0.0015
33,508,2023-05-24,191.78,-0.0077
33,509,2023-05-25,194.99,0.0086
33,510,2023-05-26,192.46,-0.0048
33,511,2023-05-27,194.72,0.0066
33,512,2023-05-28,192.65,-0.0044
33,513,2023-05-29,193.88,0.0017
33,514,2023-05-30,192.15,-0.0076
33,515,2023-05-31,193.07,-0.0031
33,516,2023-06-01,192.81,-0.0047
33,517,2023-06-02,195.43,0.0085
33,518,2023-06-03,192.99,-0.0044
33,519,2023-06-04,191.93,-0.0102
33,520,2023-06-05,194.1,0.0007
33,521,2023-06-06,195.01,0.0051
33,522,2023-06-07,194.13,0.0003
33,523,2023-06-08,194.15,0.0001
33,524,2023-06-09,195.05,0.0044
33,525,2023-06-10,195.04,0.004
33,526,2023-06-11,195.09,0.004
33,527,2023-06-12,194.07,-0.0015
33,528,2023-06-13,195.36,0.0048
33,529,2023-06-14,195.36,0.0045
33,530,2023-06-15,197.06,0.013
33,531,2023-06-16,195.37,0.004
33,532,2023-06-17,196.02,0.007
33,533,2023-06-18,193.42,-0.0067
33,534,2023-06-19,197.06,0.0117
33,535,2023-06-20,195.84,0.0051
33,536,2023-06-21,193.33,-0.008
33,537,2023-06-22,193.78,-0.006
33,538,2023-06-23,194.67,-0.0018
33,539,2023-06-24,194.07,-0.0052
33,540,2023-06-25,197.02,0.0097
33,541,2023-06-26,193.99,-0.0061
33,542,2023-06-27,195.27,0.0001
33,543,2023-06-28,195.4,0.0005
33,544,2023-06-29,195.61,0.0013
33,545,2023-06-30,196.45,0.0053
33,546,2023-07-01,195.46,-0.0001
33,547,2023-07-02,194.1,-0.0074
33,548,2023-07-03,196.29,0.0035
33,549,2023-07-04,195.52,-0.0007
33,550,2023-07-05,198.0,0.0117
33,551,2023-07-06,196.9,0.0057
33,552,2023-07-07,196.07,0.0012
33,553,2023-07-08,196.98,0.0056
33,554,2023-07-09,195.96,0.0001
33,555,2023-07-10,195.66,-0.0018
33,556,2023-07-11,195.19,-0.0045
33,557,2023-07-12,195.73,-0.002
33,558,2023-07-13,195.6,-0.003
33,559,2023-07-14,196.57,0.0017
33,560,2023-07-15,196.37,0.0003
33,561,2023-07-16,194.94,-0.0072
33,562,2023-07-17,196.09,-0.0017
33,563,2023-07-18,195.41,-0.0055
33,564,2023-07-19,196.44,-0.0005
33,565,2023-07-20,196.17,-0.0022
33,566,2023-07-21,195.92,-0.0037
33,567,2023-07-22,196.05,-0.0034
33,568,2023-07-23,196.76,-0.0001
33,569,2023-07-24,197.73,0.0046
33,570,2023-07-25,198.0,0.0056
33,571,2023-07-26,195.66,-0.0065
33,572,2023-07-27,198.42,0.0071
33,573,2023-07-28,198.17,0.0056
33,574,2023-07-29,196.15,-0.005
33,575,2023-07-30,199.12,0.0098
33,576,2023-07-31,196.1,-0.0058
33,577,2023-08-01,198.19,0.0045
33,578,2023-08-02,196.41,-0.0048
33,579,2023-08-03,197.43,0.0
33,580,2023-08-04,198.03,0.0028
33,581,2023-08-05,197.84,0.0015
33,582,2023-08-06,197.59,-0.0001
33,583,2023-08-07,199.69,0.0103
33,584,2023-08-08,197.48,-0.0012
33,585,2023-08-09,195.74,-0.0103
33,586,2023-08-10,195.91,-0.0098
33,587,2023-08-11,198.73,0.0042
33,588,2023-08-12,198.42,0.0023
33,589,2023-08-13,196.89,-0.0057
33,590,2023-08-14,195.26,-0.0142
33,591,2023-08-15,197.67,-0.0024
33,592,2023-08-16,200.62,0.0122
33,593,2023-08-17,197.69,-0.0028
33,594,2023-08-18,198.33,0.0001
33,595,2023-08-19,197.84,-0.0027
33,596,2023-08-20,199.69,0.0063
33,597,2023-08-21,198.16,-0.0017
33,598,2023-08-22,198.67,0.0006
33,599,2023-08-23,201.24,0.0132
33,600,2023-08-24,198.28,-0.002
33,601,2023-08-25,199.0,0.0013
33,602,2023-08-26,198.57,-0.0011
33,603,2023-08-27,198.11,-0.0037
33,604,2023-08-28,199.09,0.0009
33,605,2023-08-29,199.91,0.0047
33,606,2023-08-30,200.59,0.0079
33,607,2023-08-31,198.17,-0.0046
33,608,2023-09-01,199.42,0.0014
33,609,2023-09-02,198.19,-0.0051
33,610,2023-09-03,200.11,0.0042
33,611,2023-09-04,199.41,0.0004
33,612,2023-09-05,197.35,-0.0102
33,613,2023-09-06,197.43,-0.0101
33,614,2023-09-07,198.37,-0.0057
33,615,2023-09-08,200.69,0.0056
33,616,2023-09-09,199.61,-0.0001
33,617,2023-09-10,200.74,0.0053
33,618,2023-09-11,199.32,-0.0022
33,619,2023-09-12,198.7,-0.0056
33,620,2023-09-13,199.28,-0.0029
33,621,2023-09-14,201.12,0.0059
33,622,2023-09-15,200.09,0.0005
33,623,2023-09-16,200.05,0.0
33,624,2023-09-17,201.31,0.006
33,625,2023-09-18,199.3,-0.0043
33,626,2023-09-19,200.17,-0.0003
33,627,2023-09-20,200.04,-0.0012
33,628,2023-09-21,201.1,0.0037
33,629,2023-09-22,200.73,0.0016
33,630,2023-09-23,200.72,0.0012
33,631,2023-09-24,200.58,0.0003
33,632,2023-09-25,200.83,0.0012
33,633,2023-09-26,200.73,0.0004
33,634,2023-09-27,202.6,0.0094
33,635,2023-09-28,200.85,0.0004
33,636,2023-09-29,200.04,-0.004
33,637,2023-09-30,200.6,-0.0014
33,638,2023-10-01,202.75,0.0089
33,639,2023-10-02,200.87,-0.0007
33,640,2023-10-03,199.48,-0.0079
33,641,2023-10-04,199.28,-0.0092
33,642,2023-10-05,201.94,0.0037
33,643,2023-10-06,201.31,0.0003
33,644,2023-10-07,199.78,-0.0076
33,645,2023-10-08,202.49,0.0055
33,646,2023-10-09,201.44,0.0
33,647,2023-10-10,200.55,-0.0047
33,648,2023-10-11,201.59,0.0002
33,649,2023-10-12,200.38,-0.0061
33,650,2023-10-13,201.52,-0.0007
33,651,2023-10-14,201.67,-0.0003
33,652,2023-10-15,204.98,0.0158
33,653,2023-10-16,202.13,0.0013
33,654,2023-10-17,202.77,0.0042
33,655,2023-10-18,202.48,0.0025
33,656,2023-10-19,201.8,-0.0012
33,657,2023-10-20,202.37,0.0013
33,658,2023-10-21,204.15,0.0099
33,659,2023-10-22,202.28,0.0003
33,660,2023-10-23,203.51,0.0061
33,661,2023-10-24,202.98,0.0032
33,662,2023-10-25,202.84,0.0022
33,663,2023-10-26,201.16,-0.0064
33,664,2023-10-27,202.01,-0.0026
33,665,2023-10-28,202.65,0.0003
33,666,2023-10-29,203.21,0.0028
33,667,2023-10-30,202.9,0.0009
33,668,2023-10-31,202.47,-0.0015
33,669,2023-11-01,203.61,0.0038
33,670,2023-11-02,203.13,0.0012
33,671,2023-11-03,203.48,0.0026
33,672,2023-11-04,201.16,-0.0091
