investor_id,fund_id,transaction_date,date_id,amount_inr,transaction_type,state,city_tier,age_group,gender,kyc_status,annual_income_lakh,amfi_code,city
2253,33,2022-12-20,353,6800.64,SIP,Assam,T30,40-50,M,Approved,43.2,142224,City_20
2253,14,2024-02-26,786,1955.08,LUMPSUM,Uttar Pradesh,T2,30-40,M,Approved,34.8,197506,City_41
2254,9,2022-04-18,107,24319.31,LUMPSUM,Tamil Nadu,B30,30-40,F,Approved,19.6,135450,City_45
2254,36,2024-03-04,793,33771.3,REDEMPTION,Tamil Nadu,T2,30-40,M,Approved,30.5,191039,City_25
2254,31,2025-04-10,1195,9403.59,REDEMPTION,Andhra Pradesh,T30,20-30,F,Approved,11.7,191020,City_46
2254,14,2024-02-14,774,16435.03,LUMPSUM,Assam,T30,50-60,F,Approved,13.6,116197,City_12
2254,21,2022-02-18,48,33438.05,REDEMPTION,Chhattisgarh,T2,60+,M,Approved,35.0,140966,City_10
2254,24,2022-10-23,295,46550.53,LUMPSUM,West Bengal,B30,60+,F,Approved,44.3,119587,City_5
2254,14,2025-05-10,1225,34731.77,SIP,Delhi,T2,50-60,F,Approved,47.1,114042,City_2
2254,35,2022-06-02,152,25268.67,SIP,Rajasthan,T30,20-30,M,Approved,27.8,103877,City_22
2254,17,2024-06-05,886,45310.96,SIP,Madhya Pradesh,T30,20-30,M,Approved,16.2,126424,City_16
2254,28,2022-05-05,124,27802.54,LUMPSUM,Punjab,B30,30-40,F,Approved,18.5,119269,City_12
2254,8,2022-12-30,363,30668.36,SIP,Andhra Pradesh,B30,30-40,F,Approved,18.4,172903,City_43
2255,15,2024-01-09,738,911.3,REDEMPTION,Odisha,T30,30-40,M,Approved,7.9,103716,City_98
2255,32,2022-03-09,67,48733.72,SIP,Odisha,T3,20-30,F,Approved,21.7,159277,City_12
2255,18,2023-03-13,436,18323.03,REDEMPTION,Punjab,T3,20-30,M,Approved,26.9,184336,City_58
2256,3,2022-12-17,350,14729.62,SIP,Punjab,T3,30-40,F,Approved,23.7,181227,City_76
2256,7,2022-09-24,266,12510.69,REDEMPTION,Gujarat,T3,60+,F,Approved,4.4,130990,City_63
2256,38,2024-09-14,987,43833.72,LUMPSUM,Assam,T30,30-40,M,Approved,37.3,168569,City_72
2256,1,2025-05-26,1241,32901.42,LUMPSUM,Bihar,B30,20-30,F,Approved,4.6,114303,City_74
2256,35,2025-09-04,1342,12073.15,LUMPSUM,Haryana,T3,30-40,M,Approved,36.5,133117,City_59
2256,38,2023-06-25,540,43059.93,REDEMPTION,Karnataka,B30,40-50,F,Approved,47.7,136898,City_63
2257,34,2022-01-23,22,23334.26,REDEMPTION,Tamil Nadu,B30,40-50,F,Approved,40.6,174862,City_14
2257,32,2022-07-11,191,30502.14,LUMPSUM,Odisha,T2,20-30,F,Approved,22.7,172056,City_14
2257,39,2023-01-07,371,8311.18,SIP,Karnataka,T30,40-50,M,Approved,23.2,107354,City_46
2257,8,2024-06-17,898,24060.76,REDEMPTION,Delhi,T3,40-50,F,Approved,26.5,158495,City_83
2258,33,2023-11-09,677,35411.48,REDEMPTION,Kerala,T3,50-60,F,Approved,25.8,181183,City_28
2258,14,2024-09-19,992,41016.5,SIP,Chhattisgarh,T2,20-30,F,Approved,7.4,182124,City_17
2258,39,2023-09-23,630,30486.65,LUMPSUM,Telangana,B30,20-30,F,Approved,23.4,199208,City_27
2258,24,2025-09-09,1347,45563.04,REDEMPTION,Himachal Pradesh,T2,20-30,M,Approved,26.9,155177,City_39
2258,13,2024-12-21,1085,5770.5,SIP,Madhya Pradesh,T2,40-50,M,Approved,14.6,116057,City_98
2258,35,2023-12-01,699,6122.98,SIP,Kerala,T3,20-30,M,Approved,10.7,103260,City_36
2258,16,2022-04-10,99,35970.29,SIP,Rajasthan,T3,20-30,M,Approved,37.1,188044,City_45
2259,8,2023-03-11,434,38602.98,SIP,Rajasthan,T2,60+,M,Approved,25.6,153869,City_35
2259,18,2023-02-21,416,38970.81,SIP,Tamil Nadu,T2,40-50,F,Approved,41.9,137916,City_52
2259,25,2022-10-25,297,44129.3,REDEMPTION,Punjab,T30,20-30,M,Approved,44.3,130538,City_77
2259,1,2022-03-19,77,35295.36,SIP,Uttar Pradesh,B30,20-30,M,Approved,20.7,100302,City_60
2260,23,2025-10-05,1373,40477.06,SIP,Gujarat,T30,30-40,M,Approved,22.7,103651,City_95
2260,16,2025-09-03,1341,41109.3,REDEMPTION,Bihar,T30,60+,F,Approved,16.0,155249,City_36
2260,3,2024-03-04,793,37177.23,LUMPSUM,Gujarat,T3,50-60,M,Approved,11.1,181680,City_10
2260,29,2024-09-03,976,17422.12,LUMPSUM,Chhattisgarh,B30,40-50,F,Approved,43.7,195547,City_22
2260,23,2025-03-29,1183,31821.7,LUMPSUM,Madhya Pradesh,T30,40-50,F,Approved,13.5,171578,City_66
2260,27,2024-01-07,736,36552.98,REDEMPTION,Chhattisgarh,T3,20-30,M,Approved,38.2,161674,City_79
2260,30,2022-01-24,23,42162.08,SIP,Tamil Nadu,B30,50-60,M,Approved,15.1,174948,City_34
2260,29,2024-09-18,991,12133.72,REDEMPTION,Jharkhand,T30,60+,M,Approved,44.6,186689,City_1
2260,25,2022-12-31,364,45383.39,LUMPSUM,Kerala,B30,20-30,F,Approved,2.9,179015,City_7
2260,13,2024-10-16,1019,1355.41,REDEMPTION,Karnataka,T2,30-40,F,Approved,23.2,108622,City_89
2260,4,2023-01-14,378,30513.49,SIP,Telangana,B30,30-40,M,Approved,33.3,155690,City_93
2261,38,2024-12-04,1068,48030.18,REDEMPTION,Delhi,T2,50-60,M,Approved,26.7,145964,City_49
2261,23,2024-12-19,1083,45510.85,LUMPSUM,Uttar Pradesh,B30,60+,F,Approved,48.7,189038,City_14
2261,1,2022-09-28,270,38710.51,SIP,Haryana,B30,60+,M,Approved,29.9,137766,City_82
2261,4,2022-08-13,224,12652.31,REDEMPTION,Uttar Pradesh,B30,20-30,M,Approved,13.7,111278,City_11
2261,24,2023-11-05,673,13943.84,LUMPSUM,Himachal Pradesh,T2,40-50,F,Approved,37.4,117986,City_39
2261,26,2023-05-24,508,27517.07,SIP,Bihar,B30,20-30,M,Approved,27.3,182439,City_78
2261,9,2024-10-22,1025,4387.02,SIP,Telangana,T30,60+,M,Approved,17.7,132530,City_36
2262,37,2023-04-06,460,5463.4,REDEMPTION,Madhya Pradesh,B30,20-30,F,Approved,30.9,165850,City_20
2262,35,2025-04-07,1192,21691.8,LUMPSUM,Assam,T3,40-50,F,Approved,17.8,120498,City_24
2262,24,2022-11-26,329,34579.66,REDEMPTION,Assam,T3,20-30,F,Approved,9.9,172296,City_33
2262,20,2022-09-12,254,14938.72,REDEMPTION,Haryana,T30,60+,F,Approved,42.3,104370,City_15
2262,36,2023-10-10,647,4266.64,SIP,Delhi,T2,30-40,F,Approved,44.7,148961,City_30
2262,26,2024-01-22,751,25633.39,LUMPSUM,Maharashtra,T2,30-40,M,Approved,38.7,119143,City_90
2263,30,2022-08-12,223,1539.45,SIP,Delhi,B30,40-50,M,Approved,43.2,122453,City_92
2263,35,2024-08-04,946,49096.22,REDEMPTION,Maharashtra,B30,40-50,M,Approved,17.7,159597,City_90
2263,28,2023-08-04,580,1050.04,LUMPSUM,Kerala,T3,40-50,F,Approved,32.4,118188,City_14
2263,30,2023-12-02,700,30266.51,REDEMPTION,Kerala,T30,20-30,M,Approved,36.4,161445,City_70
2263,27,2022-04-12,101,35646.15,LUMPSUM,Gujarat,T2,60+,F,Approved,49.9,106087,City_64
2263,20,2024-02-13,773,8252.26,REDEMPTION,Maharashtra,B30,60+,F,Approved,29.7,186869,City_4
2263,26,2024-05-17,867,43411.0,SIP,Himachal Pradesh,T30,60+,F,Approved,11.7,122006,City_39
2263,10,2024-07-02,913,9798.71,LUMPSUM,Maharashtra,B30,30-40,M,Approved,30.8,197689,City_51
2263,28,2023-10-17,654,11462.25,LUMPSUM,Punjab,T30,50-60,F,Approved,39.6,103492,City_62
2264,13,2022-05-02,121,19485.88,REDEMPTION,Assam,T30,60+,F,Approved,22.8,174857,City_77
2264,27,2023-05-19,503,45735.76,SIP,Maharashtra,T2,60+,M,Approved,34.7,155498,City_6
2264,39,2022-10-16,288,44410.11,SIP,Punjab,T2,50-60,F,Approved,32.3,168959,City_97
2264,26,2025-05-04,1219,21229.45,LUMPSUM,Karnataka,B30,40-50,F,Approved,17.7,100228,City_2
2264,39,2025-07-11,1287,4595.86,LUMPSUM,Assam,T3,40-50,F,Approved,25.7,193214,City_15
2264,11,2022-09-21,263,26779.29,REDEMPTION,Karnataka,T30,50-60,F,Approved,14.9,109053,City_16
2264,22,2022-10-21,293,7100.76,REDEMPTION,Chhattisgarh,T3,40-50,F,Approved,44.7,154055,City_97
2265,13,2023-01-07,371,17412.32,LUMPSUM,Maharashtra,T3,60+,M,Approved,28.5,138472,City_77
2265,30,2023-02-27,422,806.33,REDEMPTION,Maharashtra,T2,50-60,F,Approved,6.8,183259,City_73
2265,15,2022-02-11,41,17567.54,LUMPSUM,Delhi,T2,40-50,M,Approved,33.7,108086,City_37
2266,31,2023-05-04,488,28317.18,REDEMPTION,Andhra Pradesh,T2,50-60,M,Approved,32.9,136136,City_73
2266,24,2023-04-15,469,42265.39,REDEMPTION,Haryana,T3,20-30,F,Approved,45.1,100971,City_35
2266,21,2025-02-11,1137,12292.29,SIP,Punjab,T2,20-30,M,Approved,2.7,183390,City_98
2266,35,2023-04-19,473,24268.86,SIP,West Bengal,B30,20-30,F,Approved,20.5,115577,City_69
2266,22,2023-12-04,702,46791.27,REDEMPTION,Haryana,T2,40-50,M,Approved,26.2,192544,City_32
2266,12,2022-11-03,306,47847.16,LUMPSUM,Gujarat,T30,60+,M,Approved,48.4,196426,City_37
2266,37,2022-09-18,260,25053.46,SIP,Himachal Pradesh,T30,50-60,F,Approved,27.7,104461,City_69
2266,13,2022-08-31,242,2611.48,SIP,Odisha,B30,60+,M,Approved,33.6,123325,City_5
2267,32,2025-10-07,1375,19183.88,REDEMPTION,Madhya Pradesh,T30,30-40,F,Approved,20.5,183385,City_96
2267,32,2024-03-07,796,10430.66,REDEMPTION,Jharkhand,T3,60+,F,Approved,18.6,125172,City_93
2267,38,2022-06-24,174,38758.98,REDEMPTION,Karnataka,B30,40-50,F,Approved,31.3,170940,City_9
2267,30,2023-04-03,457,4267.83,LUMPSUM,Gujarat,T2,40-50,F,Approved,4.7,160871,City_19
2267,20,2024-10-14,1017,10582.61,LUMPSUM,Odisha,T30,40-50,M,Approved,31.4,142284,City_65
2267,5,2022-07-23,203,4512.46,LUMPSUM,Chhattisgarh,T30,30-40,M,Approved,9.9,100371,City_44
2267,39,2024-01-27,756,18140.42,REDEMPTION,Haryana,T2,20-30,M,Approved,31.1,134294,City_85
2268,13,2022-04-24,113,2867.23,REDEMPTION,Jharkhand,T30,40-50,M,Approved,22.4,105367,City_17
2268,12,2023-07-09,554,1690.8,REDEMPTION,Madhya Pradesh,T3,40-50,M,Approved,4.6,146376,City_59
2268,1,2024-01-29,758,11383.6,SIP,Jharkhand,T30,60+,F,Approved,37.2,190775,City_85
2269,33,2022-04-23,112,22568.3,REDEMPTION,Madhya Pradesh,T30,40-50,M,Approved,47.1,179668,City_1
2269,16,2023-09-06,613,42676.22,SIP,Maharashtra,B30,20-30,M,Approved,28.5,109133,City_97
2269,24,2022-02-09,39,10071.52,SIP,Jharkhand,B30,60+,F,Approved,3.9,138336,City_21
2269,10,2023-09-15,622,37135.76,LUMPSUM,Himachal Pradesh,T2,40-50,F,Approved,31.8,126931,City_7
2269,15,2022-12-22,355,33688.77,SIP,Uttar Pradesh,T30,40-50,M,Approved,46.9,129407,City_11
2269,18,2024-10-09,1012,35668.09,LUMPSUM,West Bengal,T30,50-60,F,Approved,32.4,123729,City_83
2269,5,2022-01-02,1,11613.64,LUMPSUM,Haryana,T30,40-50,F,Approved,12.5,145868,City_68
2269,35,2025-08-19,1326,4425.9,SIP,Punjab,T30,60+,F,Approved,26.5,133185,City_76
2269,11,2024-01-17,746,31549.7,LUMPSUM,Karnataka,B30,40-50,M,Approved,7.9,157768,City_27
2269,21,2023-10-31,668,11713.83,LUMPSUM,Himachal Pradesh,T2,60+,F,Approved,26.1,163397,City_62
2270,21,2025-08-17,1324,38190.44,LUMPSUM,Tamil Nadu,T2,50-60,F,Approved,40.4,192958,City_58
2270,30,2024-02-01,761,30152.21,REDEMPTION,Uttar Pradesh,T30,40-50,F,Approved,31.3,114713,City_5
2270,2,2024-12-21,1085,11865.74,LUMPSUM,Bihar,T3,40-50,F,Approved,32.4,157815,City_34
2270,28,2023-07-09,554,16198.62,REDEMPTION,Karnataka,B30,40-50,M,Approved,47.1,172018,City_40
2270,11,2024-03-01,790,13300.4,SIP,Assam,T2,60+,M,Approved,2.8,165762,City_65
2270,35,2025-06-29,1275,39380.55,LUMPSUM,Himachal Pradesh,T30,20-30,F,Approved,26.1,131472,City_43
2270,16,2022-07-12,192,43498.51,LUMPSUM,Punjab,T2,60+,F,Approved,38.2,116333,City_74
2270,16,2022-01-01,0,25669.96,SIP,Kerala,T30,60+,F,Approved,6.0,110400,City_35
2271,26,2022-08-05,216,45382.71,REDEMPTION,Odisha,T30,20-30,M,Approved,38.4,100689,City_36
2271,3,2022-10-01,273,42541.74,LUMPSUM,Andhra Pradesh,T3,30-40,M,Approved,42.4,150886,City_96
2271,18,2025-03-05,1159,24104.83,SIP,Tamil Nadu,B30,60+,M,Approved,22.7,176103,City_50
2271,12,2022-04-26,115,9749.44,LUMPSUM,Himachal Pradesh,T3,50-60,M,Approved,14.1,159167,City_46
2271,34,2024-09-18,991,37875.71,LUMPSUM,Punjab,T3,20-30,M,Approved,19.9,124969,City_52
2272,6,2023-08-23,599,20582.49,REDEMPTION,Punjab,T3,50-60,F,Approved,13.2,140408,City_68
2272,39,2023-03-04,427,48773.26,REDEMPTION,Bihar,B30,60+,F,Approved,22.0,119535,City_82
2272,13,2022-12-20,353,34103.82,SIP,Punjab,T30,60+,F,Approved,31.9,128581,City_50
2273,13,2025-08-31,1338,36570.35,LUMPSUM,Madhya Pradesh,T2,50-60,M,Approved,24.0,168236,City_62
2273,1,2023-06-07,522,18108.32,REDEMPTION,Tamil Nadu,T3,40-50,M,Approved,14.0,145032,City_46
2273,23,2023-12-18,716,25586.41,REDEMPTION,Haryana,T30,20-30,F,Approved,24.8,139082,City_83
2273,31,2023-01-26,390,13491.27,REDEMPTION,Uttar Pradesh,B30,50-60,M,Approved,15.0,103458,City_93
2273,32,2025-08-26,1333,35242.79,SIP,Himachal Pradesh,T3,40-50,F,Approved,38.2,139869,City_47
2274,7,2023-08-01,577,46242.86,LUMPSUM,Tamil Nadu,T2,60+,F,Approved,7.0,139159,City_95
2274,36,2025-10-23,1391,33403.13,REDEMPTION,Delhi,B30,20-30,F,Approved,42.2,142946,City_68
2274,12,2023-03-07,430,33622.32,REDEMPTION,Delhi,B30,30-40,M,Approved,6.1,162270,City_83
2274,39,2025-10-29,1397,32356.54,REDEMPTION,Himachal Pradesh,T3,60+,F,Approved,40.8,141195,City_32
2274,25,2022-07-05,185,14333.32,LUMPSUM,Himachal Pradesh,T30,60+,F,Approved,26.7,120937,City_28
2274,21,2025-02-19,1145,16992.3,SIP,Telangana,T30,40-50,M,Approved,14.2,148222,City_4
2275,16,2025-06-01,1247,31191.37,LUMPSUM,Madhya Pradesh,B30,60+,M,Approved,48.8,129219,City_17
2275,4,2023-10-09,646,45867.69,SIP,Gujarat,T3,20-30,M,Approved,29.1,132805,City_68
2275,27,2022-12-13,346,14639.73,SIP,Haryana,T3,40-50,M,Approved,17.4,145229,City_29
2275,9,2022-12-11,344,34617.97,SIP,Andhra Pradesh,B30,40-50,F,Approved,25.7,164042,City_45
2275,26,2022-01-24,23,20598.23,SIP,West Bengal,T2,20-30,M,Approved,38.9,197982,City_82
2275,14,2022-10-27,299,38563.43,REDEMPTION,Telangana,B30,30-40,F,Approved,49.2,191362,City_14
2275,9,2022-11-22,325,1613.61,REDEMPTION,Jharkhand,B30,40-50,F,Approved,27.5,134590,City_53
2275,21,2023-09-02,609,15718.17,LUMPSUM,Madhya Pradesh,T3,50-60,F,Approved,4.2,161121,City_98
2276,23,2025-08-30,1337,40331.18,REDEMPTION,Punjab,T2,50-60,F,Approved,11.1,188852,City_4
2276,14,2023-06-07,522,37374.74,SIP,Jharkhand,B30,50-60,F,Approved,3.4,115628,City_35
2276,14,2024-06-16,897,2080.61,SIP,Karnataka,T30,20-30,M,Approved,27.3,124264,City_17
2276,23,2022-01-07,6,23461.7,REDEMPTION,Gujarat,T30,20-30,M,Approved,18.1,161665,City_69
2276,12,2023-05-05,489,19105.59,SIP,Madhya Pradesh,T3,40-50,F,Approved,20.2,197870,City_3
2276,29,2025-01-03,1098,1192.94,REDEMPTION,Delhi,T2,60+,F,Approved,26.9,184890,City_54
2276,37,2024-03-04,793,22162.96,REDEMPTION,Uttar Pradesh,B30,40-50,F,Approved,29.1,173439,City_51
2276,3,2022-03-14,72,45780.98,REDEMPTION,Tamil Nadu,B30,20-30,F,Approved,29.2,185599,City_69
2276,5,2023-05-09,493,34916.39,REDEMPTION,Assam,B30,50-60,F,Approved,15.9,118416,City_79
2277,40,2025-06-07,1253,25499.6,LUMPSUM,Karnataka,T2,50-60,M,Approved,42.9,108982,City_69
2277,7,2024-11-29,1063,29104.66,LUMPSUM,Tamil Nadu,T3,50-60,M,Approved,8.3,194208,City_46
2277,38,2022-04-23,112,48161.48,LUMPSUM,Gujarat,B30,30-40,F,Approved,10.1,132579,City_48
2277,17,2022-10-20,292,25108.83,LUMPSUM,Madhya Pradesh,B30,30-40,F,Approved,45.4,157204,City_12
2277,4,2022-01-29,28,5771.26,SIP,Punjab,B30,20-30,M,Approved,4.3,149516,City_31
2277,28,2025-09-09,1347,18621.04,SIP,Bihar,T3,20-30,M,Approved,17.9,153468,City_20
2277,39,2024-08-27,969,44448.02,LUMPSUM,Telangana,T2,40-50,M,Approved,11.3,183719,City_51
2277,28,2025-09-15,1353,34562.42,SIP,Gujarat,T2,30-40,F,Approved,43.4,143673,City_32
2277,34,2023-08-28,604,17848.07,REDEMPTION,Gujarat,B30,60+,M,Approved,35.0,178794,City_5
2277,7,2022-07-29,209,47411.27,LUMPSUM,Maharashtra,T30,50-60,F,Approved,6.4,174776,City_48
2278,16,2023-07-30,575,19772.18,LUMPSUM,Himachal Pradesh,B30,60+,F,Approved,25.3,101585,City_38
2278,36,2024-05-05,855,11475.14,SIP,Karnataka,T3,40-50,F,Approved,12.8,171640,City_53
2278,36,2025-02-26,1152,37407.91,SIP,Uttar Pradesh,T3,50-60,F,Approved,33.5,194575,City_93
2278,21,2022-12-19,352,25644.97,SIP,Telangana,T30,30-40,M,Approved,33.8,168513,City_88
2278,36,2024-11-27,1061,7988.47,SIP,West Bengal,B30,60+,F,Approved,14.9,173989,City_72
2278,18,2025-05-04,1219,28912.12,REDEMPTION,Rajasthan,T2,40-50,M,Approved,35.0,184237,City_91
2278,32,2023-03-08,431,49806.95,LUMPSUM,Chhattisgarh,B30,50-60,M,Approved,46.4,104564,City_44
2279,2,2023-04-03,457,3672.75,REDEMPTION,Telangana,T30,60+,M,Approved,26.6,126947,City_32
2279,37,2022-08-20,231,9614.84,LUMPSUM,Delhi,B30,50-60,F,Approved,30.7,109230,City_43
2279,24,2022-09-21,263,32293.9,REDEMPTION,Bihar,T30,50-60,M,Approved,15.6,199455,City_87
2279,10,2025-05-31,1246,27411.48,SIP,Chhattisgarh,T2,30-40,F,Approved,28.3,175711,City_25
2279,31,2023-11-17,685,35058.29,LUMPSUM,Maharashtra,B30,40-50,F,Approved,43.9,168845,City_82
2280,21,2023-06-20,535,47169.09,SIP,Delhi,B30,50-60,F,Approved,40.9,133041,City_64
2280,5,2023-03-09,432,8951.0,REDEMPTION,Chhattisgarh,B30,40-50,F,Approved,5.6,170813,City_96
2280,29,2025-09-18,1356,45159.79,REDEMPTION,Tamil Nadu,B30,40-50,F,Approved,18.6,111741,City_65
2280,2,2025-05-08,1223,37715.19,SIP,Delhi,T3,60+,M,Approved,13.8,124839,City_1
2280,9,2023-09-24,631,15307.7,LUMPSUM,Delhi,T2,50-60,F,Approved,24.0,177370,City_55
2280,7,2022-03-16,74,10835.45,LUMPSUM,Bihar,T2,20-30,F,Approved,25.4,125900,City_14
2280,34,2025-08-02,1309,29556.57,REDEMPTION,Odisha,T3,30-40,M,Approved,32.3,169133,City_12
2280,25,2025-07-12,1288,40879.92,REDEMPTION,Odisha,B30,50-60,F,Approved,49.0,139379,City_6
2280,32,2025-09-14,1352,2353.93,LUMPSUM,West Bengal,T30,50-60,M,Approved,23.5,110859,City_60
2281,31,2022-10-16,288,46715.11,SIP,West Bengal,T2,40-50,M,Approved,33.6,114845,City_5
2281,1,2022-11-08,311,29105.85,REDEMPTION,Gujarat,T30,20-30,F,Approved,44.3,137881,City_17
2281,12,2023-05-07,491,35629.65,LUMPSUM,Punjab,T3,60+,M,Approved,43.9,117868,City_68
2281,6,2022-07-09,189,9653.52,REDEMPTION,Rajasthan,T3,40-50,M,Approved,18.8,191651,City_45
2281,29,2024-08-24,966,9145.3,REDEMPTION,Andhra Pradesh,T30,40-50,F,Approved,5.0,100191,City_43
2281,5,2023-04-21,475,13400.81,SIP,Delhi,T3,20-30,F,Approved,38.0,171077,City_62
2282,25,2023-11-28,696,28939.56,SIP,Madhya Pradesh,T30,40-50,F,Approved,34.3,169608,City_42
2282,36,2023-06-06,521,6464.04,SIP,Jharkhand,T2,30-40,F,Approved,10.6,169375,City_64
2282,32,2024-04-26,846,32863.15,REDEMPTION,Assam,T30,20-30,F,Approved,47.3,147809,City_82
2282,6,2023-01-27,391,43565.35,LUMPSUM,Madhya Pradesh,T3,40-50,M,Approved,15.9,122444,City_25
2282,22,2022-09-26,268,45863.99,LUMPSUM,Rajasthan,T3,50-60,F,Approved,31.1,183030,City_47
2282,33,2024-01-20,749,32594.95,SIP,Himachal Pradesh,B30,40-50,F,Approved,42.9,102127,City_32
2282,35,2022-10-22,294,8337.91,LUMPSUM,Andhra Pradesh,B30,20-30,M,Approved,46.2,146393,City_10
2282,31,2024-07-05,916,18817.56,LUMPSUM,Andhra Pradesh,T2,30-40,M,Approved,12.2,197674,City_78
2282,29,2025-04-27,1212,20550.37,LUMPSUM,Maharashtra,T3,40-50,M,Approved,36.0,190249,City_48
2283,15,2022-12-02,335,41851.7,REDEMPTION,Tamil Nadu,T30,50-60,M,Approved,16.9,177749,City_68
2283,1,2025-01-18,1113,26717.64,SIP,Gujarat,T2,20-30,F,Approved,38.6,187185,City_35
2283,6,2022-12-08,341,40992.78,REDEMPTION,Kerala,T2,30-40,F,Approved,34.4,131480,City_50
2283,26,2023-08-21,597,1305.82,REDEMPTION,Himachal Pradesh,T3,30-40,M,Approved,39.8,114248,City_50
2283,1,2023-10-28,665,25012.12,LUMPSUM,Bihar,T30,40-50,F,Approved,44.3,101564,City_15
2284,19,2024-10-23,1026,16831.19,LUMPSUM,Rajasthan,T3,20-30,M,Approved,31.1,126240,City_38
2284,11,2024-05-11,861,31115.11,SIP,Telangana,T2,20-30,F,Approved,24.9,110401,City_21
2284,12,2023-10-29,666,35686.91,REDEMPTION,Kerala,T3,40-50,F,Approved,26.8,109698,City_80
2284,15,2022-03-29,87,12598.97,LUMPSUM,Rajasthan,T2,20-30,M,Approved,2.2,154833,City_71
2284,40,2023-12-12,710,10582.9,LUMPSUM,Himachal Pradesh,T3,50-60,F,Approved,46.7,154967,City_32
2285,11,2023-08-03,579,29419.95,REDEMPTION,Odisha,T30,50-60,F,Approved,12.1,115078,City_33
2285,6,2023-07-15,560,38127.08,SIP,Tamil Nadu,B30,60+,M,Approved,30.5,192278,City_70
2285,35,2025-07-03,1279,1957.92,SIP,Madhya Pradesh,B30,50-60,M,Approved,21.6,175582,City_74
2285,1,2022-12-02,335,21076.32,SIP,Tamil Nadu,T30,40-50,M,Approved,17.6,193684,City_44
2285,3,2022-01-05,4,14100.5,LUMPSUM,Himachal Pradesh,T2,50-60,F,Approved,35.2,159860,City_86
2285,12,2024-05-28,878,43402.85,REDEMPTION,Karnataka,B30,30-40,M,Approved,6.4,163635,City_84
2285,32,2023-04-10,464,19011.84,REDEMPTION,Bihar,B30,60+,F,Approved,19.6,173927,City_55
2285,15,2023-08-18,594,23542.43,REDEMPTION,Delhi,T2,30-40,F,Approved,2.6,134432,City_29
2285,37,2023-11-29,697,45796.63,SIP,Gujarat,B30,20-30,M,Approved,33.4,102080,City_63
2286,31,2022-01-24,23,48385.48,REDEMPTION,Himachal Pradesh,T2,50-60,M,Approved,34.5,150494,City_71
2286,23,2022-08-04,215,3027.02,LUMPSUM,Madhya Pradesh,T2,30-40,M,Approved,39.5,115877,City_83
2286,9,2024-12-17,1081,19442.78,REDEMPTION,Bihar,B30,30-40,F,Approved,30.0,106305,City_39
2286,2,2024-09-26,999,43265.02,LUMPSUM,Gujarat,T30,40-50,F,Approved,38.3,114960,City_40
2286,37,2023-08-12,588,15476.37,SIP,Telangana,T30,40-50,M,Approved,44.6,123790,City_15
2286,39,2022-07-20,200,24947.4,LUMPSUM,Gujarat,T2,60+,M,Approved,11.2,191918,City_54
2286,19,2023-01-19,383,18829.59,LUMPSUM,Gujarat,T2,30-40,F,Approved,46.3,128297,City_15
2286,9,2023-09-30,637,23026.16,SIP,Tamil Nadu,T3,30-40,M,Approved,21.1,165526,City_89
2287,35,2024-02-05,765,40310.41,SIP,Jharkhand,T30,60+,F,Approved,20.6,187484,City_62
2287,14,2022-11-24,327,2194.0,SIP,West Bengal,T2,20-30,F,Approved,43.9,128495,City_37
2287,31,2022-07-20,200,17089.24,SIP,Uttar Pradesh,T30,40-50,F,Approved,5.5,191157,City_82
2287,30,2025-10-26,1394,4862.45,LUMPSUM,Karnataka,T30,40-50,M,Approved,33.1,163838,City_85
2287,38,2023-09-09,616,45956.34,REDEMPTION,Himachal Pradesh,T30,30-40,F,Approved,40.7,100581,City_16
2287,37,2022-06-26,176,42343.97,LUMPSUM,Kerala,T30,20-30,F,Approved,37.4,112456,City_37
2288,29,2024-06-14,895,44994.89,LUMPSUM,Delhi,B30,60+,F,Approved,14.7,150171,City_77
2288,16,2022-06-15,165,33908.51,REDEMPTION,Maharashtra,T30,60+,M,Approved,42.9,140580,City_42
2288,32,2025-09-16,1354,11564.15,LUMPSUM,Delhi,T3,50-60,M,Approved,46.0,190635,City_5
2288,27,2024-05-27,877,30082.91,REDEMPTION,Chhattisgarh,B30,30-40,F,Approved,45.4,154515,City_38
2288,2,2022-12-27,360,5676.55,REDEMPTION,Andhra Pradesh,T3,30-40,F,Approved,16.0,111093,City_68
2288,23,2024-02-04,764,30842.35,REDEMPTION,Chhattisgarh,T3,40-50,F,Approved,30.5,166988,City_44
2289,26,2025-06-02,1248,26097.17,REDEMPTION,Haryana,T3,20-30,M,Approved,19.3,162703,City_68
2289,15,2024-11-14,1048,9169.57,REDEMPTION,Andhra Pradesh,B30,20-30,F,Approved,34.4,194680,City_56
2289,4,2025-04-07,1192,13652.66,REDEMPTION,Maharashtra,T2,30-40,M,Approved,2.7,155242,City_41
2289,4,2025-08-11,1318,1343.24,SIP,Uttar Pradesh,T2,50-60,F,Approved,47.3,160256,City_42
2289,10,2022-03-06,64,42709.34,LUMPSUM,Jharkhand,T3,50-60,F,Approved,16.3,190934,City_60
2289,22,2022-12-22,355,741.91,LUMPSUM,Delhi,T2,40-50,M,Approved,8.3,187130,City_37
2289,17,2023-01-01,365,25196.56,REDEMPTION,Chhattisgarh,T3,40-50,M,Approved,21.5,162313,City_78
2289,38,2023-05-07,491,5854.41,LUMPSUM,Himachal Pradesh,T2,30-40,F,Approved,6.9,102353,City_13
